   938	diversos	   14671	    9616
   939	visita	   14660	    9609
   940	concepto 	   14657	    9607
   941	pacientes	   14637	    9594
   942	semanas  	   14603	    9572
   943	tipos	   14592	    9564
   944	solamente 	   14520	    9517
   945	deseo 	   14499	    9503
   946	sistemas 	   14484	    9494
   947	encuentran 	   14482	    9492
   948	siguientes	   14475	    9488
   949	martín	   14429	    9458
   950	suficiente	   14414	    9448
   951	marzo 	   14408	    9444
   952	propios	   14404	    9441
   953	jamás 	   14371	    9420
   954	dan 	   14364	    9415
   955	club	   14359	    9412
   956	instituto	   14354	    9408
   957	constitución	   14299	    9372
   958	curso	   14290	    9366
   959	lenguaje	   14270	    9353
   960	estilo	   14237	    9332
   961	rosa	   14180	    9294
   962	imposible	   14178	    9293
   963	pablo	   14152	    9276
   964	buscar 	   14151	    9275
   965	peor	   14145	    9271
   966	piel	   14128	    9260
   967	arriba	   14085	    9232
   968	generales	   14073	    9224
   969	septiembre 	   14072	    9224
   970	blanca	   14061	    9216
   971	r	   14041	    9203
   972	aquellas	   13996	    9174
   973	teoría	   13935	    9134
   974	animales 	   13916	    9121
   975	hicieron	   13913	    9119
   976	larga	   13908	    9116
   977	perdido	   13890	    9104
   978	imágenes 	   13887	    9102
   979	paciente	   13885	    9101
   980	conseguir	   13871	    9092
   981	máximo  	   13855	    9081
   982	noviembre 	   13848	    9077
   983	j	   13831	    9066
   984	líder	   13830	    9065
   985	hospital	   13823	    9060
   986	diversas	   13816	    9056
   987	rafael	   13804	    9048
   988	vuelve	   13799	    9045
   989	destino	   13783	    9034
   990	torno	   13781	    9033
   991	proyectos 	   13773	    9028
   992	flores	   13763	    9021
   993	niveles	   13759	    9018
   994	afirmó	   13758	    9018
   995	explicó	   13751	    9013
   996	n	   13748	    9011
   997	somos  	   13727	    8997
   998	términos	   13719	    8992
   999	premio 	   13701	    8980
  1000	tercera	   13694	    8976
  1001	simple	   13681	    8967
  1002	trabajos	   13675	    8963
  1003	factores	   13674	    8963
  1004	fuente	   13660	    8953
  1005	cielo	   13644	    8943
  1006	ambas  	   13612	    8922
  1007	mismas  	   13605	    8917
  1008	fernández	   13589	    8907
  1009	actualmente 	   13587	    8906
  1010	conocido 	   13575	    8898
  1011	condición	   13573	    8896
  1012	ejercicio	   13542	    8876
  1013	cree	   13521	    8862
  1014	par	   13516	    8859
  1015	ocurre	   13510	    8855
  1016	ti	   13509	    8854
  1017	espíritu	   13491	    8843
  1018	lengua	   13488	    8841
  1019	responsabilidad	   13471	    8830
  1020	digo	   13455	    8819
  1021	pérez	   13455	    8819
  1022	distancia	   13446	    8813
  1023	organismo 	   13422	    8797
  1024	cruz	   13396	    8780
  1025	evolución	   13376	    8767
  1026	realmente 	   13374	    8766
  1027	alberto	   13371	    8764
  1028	francés	   13368	    8762
  1029	novela	   13361	    8757
  1030	alma 	   13357	    8755
  1031	doble	   13353	    8752
  1032	anteriores	   13350	    8750
  1033	obtener	   13347	    8748
  1034	dije	   13346	    8748
  1035	selección	   13345	    8747
  1036	podido	   13335	    8740
  1037	nación	   13332	    8738
  1038	ido	   13331	    8738
  1039	crear	   13289	    8710
  1040	motivo	   13285	    8708
  1041	tercer	   13284	    8707
  1042	detrás	   13283	    8706
  1043	significa	   13261	    8692
  1044	empleo 	   13252	    8686
  1045	escrito	   13247	    8683
  1046	departamento 	   13232	    8673
  1047	contacto	   13227	    8670
  1048	casas 	   13203	    8654
  1049	red	   13203	    8654
  1050	rostro	   13200	    8652
  1051	oportunidad	   13103	    8588
  1052	procesos 	   13098	    8585
  1053	terreno	   13097	    8584
  1054	daba 	   13096	    8584
  1055	calles	   13077	    8571
  1056	lista	   13060	    8560
  1057	nacionales	   13060	    8560
  1058	funciones	   13057	    8558
  1059	leyes	   13046	    8551
  1060	acceso 	   13025	    8537
  1061	técnico	   13022	    8535
  1062	visión	   13008	    8526
  1063	preguntó	   12997	    8519
  1064	jesús	   12989	    8514
  1065	grave	   12988	    8513
  1066	tenga	   12953	    8490
  1067	lunes	   12951	    8489
  1068	aplicación	   12947	    8486
  1069	junta	   12909	    8461
  1070	lugares	   12907	    8460
  1071	verano	   12897	    8453
  1072	capítulo	   12887	    8447
  1073	éstos	   12881	    8443
  1074	pensamiento 	   12873	    8438
  1075	york	   12832	    8411
  1076	frecuencia	   12826	    8407
  1077	gestión	   12826	    8407
  1078	viernes	   12790	    8383
  1079	javier	   12777	    8375
  1080	sitio	   12776	    8374
  1081	agosto 	   12771	    8371
  1082	propiedad	   12768	    8369
  1083	profesionales	   12765	    8367
  1084	últimas	   12764	    8366
  1085	gusta	   12748	    8356
  1086	objetivos	   12745	    8354
  1087	movimientos 	   12700	    8324
  1088	alcalde	   12693	    8320
  1089	ejecutivo	   12680	    8311
  1090	ciudadanos 	   12676	    8308
  1091	necesidades 	   12673	    8306
  1092	exposición	   12660	    8298
  1093	término	   12645	    8288
  1094	veinte	   12600	    8259
  1095	cuál	   12596	    8256
  1096	clara	   12595	    8255
  1097	altura	   12585	    8249
  1098	pequeños 	   12578	    8244
  1099	presión	   12570	    8239
  1100	moral	   12560	    8232
  1101	lograr	   12559	    8232
  1102	comité 	   12519	    8206
  1103	teléfono	   12510	    8200
  1104	asuntos 	   12508	    8198
  1105	peligro	   12498	    8192
  1106	escena 	   12475	    8177
  1107	gusto	   12470	    8173
  1108	palacio	   12470	    8173
  1109	hotel	   12446	    8158
  1110	colombia 	   12430	    8147
  1111	aseguró 	   12427	    8145
  1112	isla	   12420	    8141
  1113	guardia	   12415	    8137
  1114	confianza	   12409	    8133
  1115	ciudades 	   12398	    8126
  1116	esperar	   12392	    8122
  1117	café	   12353	    8097
  1118	demanda  	   12349	    8094
  1119	personajes 	   12330	    8082
  1120	directamente 	   12323	    8077
  1121	salió	   12317	    8073
  1122	discurso	   12310	    8069
  1123	sánchez 	   12310	    8069
  1124	representantes	   12292	    8057
  1125	normal 	   12289	    8055
  1126	pena 	   12272	    8044
  1127	jugadores	   12257	    8034
  1128	supone 	   12231	    8017
  1129	industrial	   12220	    8010
  1130	referencia	   12205	    8000
  1131	febrero	   12200	    7996
  1132	entender	   12195	    7993
  1133	esté	   12191	    7991
  1134	física	   12184	    7986
  1135	dejado	   12174	    7979
  1136	alimentos	   12172	    7978
  1137	pies	   12169	    7976
  1138	doña 	   12159	    7970
  1139	protección	   12149	    7963
  1140	autores	   12131	    7951
  1141	marido 	   12108	    7936
  1142	podrían	   12106	    7935
  1143	llamada 	   12090	    7924
  1144	brazos 	   12083	    7920
  1145	intervención	   12079	    7917
  1146	sal	   12076	    7915
  1147	páginas 	   12072	    7913
  1148	nueve 	   12053	    7900
  1149	pueblos 	   12048	    7897
  1150	temporada 	   12035	    7888
  1151	tus	   12019	    7878
  1152	abajo	   11985	    7856
  1153	aquello	   11983	    7854
  1154	maestro 	   11975	    7849
  1155	internacionales	   11974	    7848
  1156	técnicas	   11968	    7844
  1157	estás	   11947	    7831
  1158	esposa 	   11922	    7814
  1159	crítica	   11908	    7805
  1160	totalmente	   11894	    7796
  1161	perder	   11890	    7793
  1162	venta	   11882	    7788
  1163	finales	   11874	    7783
  1164	ramón 	   11856	    7771
  1165	contar	   11855	    7770
  1166	diferencias	   11842	    7762
  1167	familiar	   11842	    7762
  1168	martínez	   11842	    7762
  1169	kilómetros	   11837	    7759
  1170	mala 	   11835	    7757
  1171	fundamental 	   11820	    7747
  1172	enorme 	   11815	    7744
  1173	puedan 	   11815	    7744
  1174	líneas	   11802	    7736
  1175	ofrece	   11794	    7730
  1176	comercial	   11790	    7728
  1177	pan 	   11785	    7724
  1178	aires	   11781	    7722
  1179	profesor	   11775	    7718
  1180	inversión	   11752	    7703
  1181	municipal	   11750	    7701
  1182	declaraciones	   11735	    7692
  1183	funcionarios	   11734	    7691
  1184	aguas 	   11732	    7690
  1185	responsable 	   11731	    7689
  1186	sábado 	   11715	    7679
  1187	alguno	   11712	    7677
  1188	federal	   11712	    7677
  1189	señala	   11673	    7651
  1190	conflicto	   11672	    7650
  1191	dicha	   11660	    7642
  1192	efe	   11660	    7642
  1193	dirigentes	   11645	    7633
  1194	cambiar 	   11644	    7632
  1195	superficie	   11632	    7624
  1196	necesita	   11627	    7621
  1197	estudiantes	   11601	    7604
  1198	tantos	   11601	    7604
  1199	golpe	   11569	    7583
  1200	públicos	   11563	    7579
  1201	públicas	   11561	    7578
  1202	equipos 	   11555	    7574
  1203	literatura	   11517	    7549
  1204	pruebas 	   11502	    7539
  1205	alemania 	   11499	    7537
  1206	circunstancias	   11479	    7524
  1207	tienes	   11471	    7519
  1208	documento  	   11468	    7517
  1209	fiesta	   11448	    7504
  1210	simplemente 	   11448	    7504
  1211	enrique	   11443	    7500
  1212	aceite	   11431	    7492
  1213	establecer	   11431	    7492
  1214	médicos 	   11416	    7483
  1215	eres	   11414	    7481
  1216	locales	   11407	    7477
  1217	empezó  	   11400	    7472
  1218	pobre	   11397	    7470
  1219	debería	   11391	    7466
  1220	llevó	   11389	    7465
  1221	parlamento 	   11362	    7447
  1222	territorio	   11351	    7440
  1223	sale	   11346	    7437
  1224	treinta	   11345	    7436
  1225	coche 	   11337	    7431
  1226	clases	   11331	    7427
  1227	afirma	   11326	    7424
  1228	oficiales	   11319	    7419
  1229	diálogo	   11314	    7416
  1230	vi	   11314	    7416
  1231	respeto	   11285	    7397
  1232	tratado	   11282	    7395
  1233	llevaba	   11278	    7392
  1234	revista	   11262	    7382
  1235	copa 	   11253	    7376
  1236	pintura	   11242	    7368
  1237	nombres 	   11241	    7368
  1238	propósito	   11240	    7367
  1239	leche	   11239	    7367
  1240	actualidad	   11229	    7360
  1241	constituye	   11218	    7353
  1242	tarea	   11215	    7351
  1243	alcanzar	   11206	    7345
  1244	competencia 	   11204	    7344
  1245	normas 	   11188	    7333
  1246	plata	   11177	    7326
  1247	vecinos	   11172	    7323
  1248	fenómeno 	   11158	    7313
  1249	intención	   11157	    7313
  1250	dando 	   11151	    7309
  1251	diputados	   11146	    7306
  1252	judicial	   11134	    7298
  1253	cualquiera	   11124	    7291
  1254	fe	   11115	    7285
  1255	jornada	   11097	    7273
  1256	italia	   11076	    7260
  1257	ganar	   11074	    7258
  1258	candidato	   11070	    7256
  1259	calor	   11067	    7254
  1260	esperanza 	   11062	    7250
  1261	recién	   11057	    7247
  1262	suele	   11055	    7246
  1263	miles	   11034	    7232
  1264	ritmo	   11016	    7220
  1265	vive	   11016	    7220
  1266	quizás	   11011	    7217
  1267	pasos 	   11009	    7216
  1268	sensación 	   11008	    7215
  1269	representación	   11005	    7213
  1270	presidencia	   11004	    7212
  1271	triunfo	   11001	    7211
  1272	ayuntamiento 	   10995	    7207
  1273	plantas	   10989	    7203
  1274	niña	   10987	    7201
  1275	frío	   10983	    7199
  1276	tono	   10983	    7199
  1277	compañeros  	   10974	    7193
  1278	quieren	   10960	    7184
  1279	pesos 	   10951	    7178
  1280	delante	   10949	    7176
  1281	propias	   10948	    7176
  1282	plano	   10939	    7170
  1283	enfermedades  	   10916	    7155
  1284	institución	   10916	    7155
  1285	edificio	   10901	    7145
  1286	nota	   10899	    7144
  1287	franco	   10897	    7142
  1288	jugar	   10886	    7135
  1289	the	   10881	    7132
  1290	representa	   10864	    7121
  1291	gesto	   10844	    7108
  1292	mensaje 	   10836	    7102
  1293	vasco 	   10831	    7099
  1294	pudiera	   10812	    7087
  1295	gómez  	   10811	    7086
  1296	influencia	   10811	    7086
  1297	pocas 	   10805	    7082
  1298	realizado	   10795	    7075
  1299	conducta 	   10792	    7074
  1300	objetos	   10786	    7070
  1301	tamaño 	   10778	    7064
  1302	provincia	   10775	    7062
  1303	europeo 	   10770	    7059
  1304	verde	   10769	    7058
  1305	informó	   10765	    7056
  1306	escribir	   10760	    7053
  1307	materiales	   10759	    7052
  1308	eduardo 	   10757	    7051
  1309	cumplir	   10756	    7050
  1310	pidió	   10755	    7049
  1311	alumnos 	   10752	    7047
  1312	ámbito 	   10747	    7044
  1313	muertos 	   10747	    7044
  1314	explica	   10746	    7043
  1315	consecuencias  	   10745	    7043
  1316	refiere	   10721	    7027
  1317	comer 	   10716	    7024
  1318	fines	   10693	    7009
  1319	versión	   10662	    6988
  1320	abierto	   10661	    6988
  1321	debate 	   10657	    6985
  1322	barrio	   10656	    6984
  1323	labor	   10656	    6984
  1324	fondos	   10650	    6980
  1325	justo	   10635	    6971
  1326	tradición	   10633	    6969
  1327	diferente	   10628	    6966
  1328	piensa	   10624	    6963
  1329	tecnología	   10620	    6961
  1330	mantiene 	   10609	    6954
  1331	situaciones	   10597	    6946
  1332	fase	   10593	    6943
  1333	histórico	   10592	    6942
  1334	agentes 	   10591	    6942
  1335	planta	   10588	    6940
  1336	venezuela 	   10579	    6934
  1337	f	   10571	    6929
  1338	actuación	   10567	    6926
  1339	iban	   10556	    6919
  1340	actos	   10547	    6913
  1341	posibles	   10545	    6912
  1342	león	   10541	    6909
  1343	mamá  	   10525	    6899
  1344	velocidad	   10520	    6895
  1345	familiares	   10505	    6885
  1346	especies 	   10499	    6881
  1347	cabe 	   10491	    6876
  1348	asamblea 	   10483	    6871
  1349	comunidades  	   10458	    6855
  1350	museo  	   10449	    6849
  1351	conferencia	   10442	    6844
  1352	prácticamente 	   10437	    6841
  1353	autoridad	   10435	    6840
  1354	sujeto	   10431	    6837
  1355	alfonso	   10430	    6836
  1356	tratar	   10426	    6834
  1357	hacerse 	   10418	    6828
  1358	pérdida	   10416	    6827
  1359	dificultades	   10411	    6824
  1360	rato	   10410	    6823
  1361	pagar	   10407	    6821
  1362	colegio	   10396	    6814
  1363	sabes 	   10391	    6811
  1364	l	   10383	    6805
  1365	personaje	   10380	    6803
  1366	áreas	   10363	    6792
  1367	audiencia	   10361	    6791
  1368	doce 	   10355	    6787
  1369	haga 	   10352	    6785
  1370	periódico	   10351	    6784
  1371	v	   10351	    6784
  1372	distribución	   10343	    6779
  1373	ausencia 	   10342	    6779
